,genes,avg_scores
5915,TEX15,4.0900090715007495
5916,PTBP3,4.7751062124745
5917,CYBA,3.841528914925321
5918,S100A10,4.408266495642
5919,KCND3,5.2237218730873325
5920,NRF1,3.803587154445151
5921,ANKRD26,4.317195047037833
5922,SPRTN,4.316412384928571
5923,USP15,4.601692409853333
5924,SCYL2,4.322641510611818
5925,AKAP10,4.264902487325166
5926,SGSM2,4.154720169384151
5927,ATP8A2,5.045648704980499
5928,CACNG2,4.932835425689833
5929,BTN2A1,4.1677504326975
5930,PTGFRN,4.071052206881499
5931,KCNIP3,4.6077114605155
5932,MOAP1,5.346834007625166
5933,TACSTD2,3.778301216727499
5934,VBP1,4.798768665245166
5935,HGF,3.9303596045463176
5936,CFL1,4.929501293671583
5937,NCK1,4.421066476621166
5938,DNAJC19,3.9412767135677855
5939,MLLT3,4.185086373459318
5940,PRKCD,4.751732643598083
5941,ERMP1,4.1198308685318805
5942,CEND1,5.387507710704999
5943,KAZN,4.5944626881224995
5944,TGFB2,4.115300521339583
5945,USE1,4.485584496036
5946,PLK3,3.9551638012912416
5947,SHMT1,4.0980524515843335
5948,DCBLD2,4.175077987791
5949,FDPS,4.1985405854615
5950,CDCA2,4.0282371612295
5951,ERCC1,3.8599689157299992
5952,BCL2L1,4.5867349213115
5953,CD99L2,4.7511724040039995
5954,GPA33,3.8448603930801664
5955,CCND2,4.300448268696666
5956,HSD17B4,4.8545727508839995
5957,ARL13B,4.078667343308643
5958,ACTR3,4.698494757493666
5959,CDH4,4.629029756650666
5960,HVCN1,3.827767854299417
5961,THBS3,4.289443042515999
5962,ANKS1B,5.813544648864999
5963,RYR1,4.581464501063582
5964,DAAM1,3.905158791319045
5965,PSPC1,4.236178912746166
5966,ABCB9,4.30238805618225
5967,CR2,3.8923670135181663
5968,GREM1,3.937684667450083
5969,TMOD4,4.1831659405703325
5970,INTS1,4.278529923413417
5971,EPHB4,4.483375987346833
5972,RBMX2,4.14368183017975
5973,RYBP,4.568629505127499
5974,KCNK5,4.024366298335167
5975,SLC9A5,4.313609438354083
5976,DNAI1,3.300109061827476
5977,GDPD3,3.8014377905503327
5978,ATP13A3,3.915493788182714
5979,AZIN2,3.90868417327825
5980,MBNL1,4.444082214874499
5981,DSC3,4.314191932932083
5982,PARK7,4.619417205499833
5983,PDE1A,4.1693275730254165
5984,AREL1,4.057827307661083
5985,AVPR1A,3.8985788468234994
5986,PTK2B,5.190973242324
5987,VPS25,4.210673420519999
5988,NAA16,3.828634917335666
5989,CLIC6,3.80275258285325
5990,ZNF446,3.9335020680244996
5991,CABLES1,4.214092142682178
5992,GNA11,4.524197219661999
5993,ANKRD17,4.4214531560413795
5994,ERP44,4.258390319306166
5995,PWWP2B,4.012583169396333
5996,ZNF414,3.9945816908715837
5997,GOLGA7B,4.61059167296688
5998,ADM,3.6117613522834158
5999,LIN37,4.247309124389999
6000,SART3,4.140108334194999
6001,GNB1L,4.182993408179666
6002,CHKB,3.6549412606870835
6003,CTC1,3.6112997901894164
6004,CPSF3,4.597030722114999
6005,KIT,4.490394016853875
6006,RAD23A,4.437331330137
6007,WDR82,4.768017671712666
6008,KCTD2,4.752900972827
6009,NOA1,4.105271525041999
6010,ARHGEF7,4.903213086617
6011,ZNF354C,4.002327988827833
6012,CETN2,4.216787278097001
6013,IRAK1,4.348627154032817
6014,CCNL1,3.6996650060783325
6015,MGMT,4.444930287889
6016,PCYT2,3.986073649515583
6017,PARP4,4.216932602321166
6018,HDC,3.6781955717868335
6019,NEU4,4.234425799895809
6020,AIMP2,4.627628817985332
6021,CMTM6,4.36861386103575
6022,MAPK4,4.654003420961
6023,SNTB1,4.0411947116214995
6024,EIF2AK2,4.464372466392749
6025,NWD1,4.37177454057375
6026,VAMP1,4.804538014828666
6027,TIMM44,4.019947581545
6028,RBMX,4.708576834041167
6029,ZNF778,3.6078953689240465
6030,NOL7,4.219373500634166
6031,SGK1,4.483288477458
6032,TMEM59,4.207739425385332
6033,TPM4,4.790109382349249
6034,ZNF426,3.8590746002616663
6035,LARS2,4.4094855775763335
6036,DPY30,4.3521178568155
6037,RPS17,4.717274517129
6038,PPM1A,4.138547823658416
6039,KIF24,3.742650780919564
6040,U2AF2,4.568988573173333
6041,ZFHX4,4.005502630771278
6042,HDAC9,4.587537157201999
6043,FGFR2,4.601136076414999
6044,IPO7,4.696114981726
6045,TMTC4,4.035902949221651
6046,GAPDHS,3.7721996791964205
6047,MYO1G,4.041039850420583
6048,NRSN2,4.973000095123714
6049,LZTR1,4.289293775035333
6050,NOXO1,4.025941917504083
6051,LZTFL1,4.069780757877166
6052,ARHGAP5,4.304933259383582
6053,PCDHB13,3.7900713854274994
6054,FLNB,4.746191587193833
6055,ANKRD6,4.341149565281915
6056,TYMS,4.143111730461166
6057,ZNF350,3.859118131844333
6058,KIFC3,4.50527226484275
6059,ZMYND8,4.281213461907808
6060,HMGXB4,4.013289115452151
6061,RPS19BP1,4.151365577720785
6062,FGD4,3.966977045953249
6063,PCSK7,3.8433571638214996
6064,OTC,4.140711271379499
6065,STON2,4.41209245262025
6066,SULT1A4,4.165187370932
6067,FEM1B,4.287116214773667
6068,GAB1,4.365233922449082
6069,EXOSC5,4.393382859067999
6070,DHFR,4.265314950325666
6071,ARHGAP44,5.032745505228165
6072,DECR2,4.0306207798725
6073,CACNA1S,4.885259748652052
6074,KLHL41,4.051423840232999
6075,BTAF1,4.3022099416427855
6076,CSNK2A3,4.577912269354636
6077,SLC16A2,3.8235280233128335
6078,HS2ST1,4.318927152455166
6079,ACOX1,3.803962875138485
6080,FANCF,4.162931987407667
6081,FKBP4,4.8837486855435
6082,MOSPD3,3.8170688499692496
6083,CDC14B,3.9754232635699998
6084,FAM126A,4.093888170325084
6085,FNDC3A,4.187986917429333
6086,ZNF664,3.888167317018999
6087,SLC17A4,4.045881779429742
6088,GAPVD1,4.308150454270999
6089,DMBT1,3.856511512509071
6090,THRB,4.6307559303262495
6091,PDE6A,3.9017559069237495
6092,PEA15,4.267045791807333
6093,SCAMP2,4.1850033249019996
6094,EHHADH,4.280329362261
6095,CCNO,4.204591563264249
6096,LGALS9,3.972580628671583
6097,MRPS7,4.452216116515
6098,LIG1,4.106175988435318
6099,FBXO7,4.191762519729499
6100,R3HDM2,3.9750786777447344
6101,SDHAF2,3.9375407683826666
6102,RNF19A,3.83788651044875
6103,DYNC1LI1,4.558364141337071
6104,THOC1,3.6998013850571665
6105,TAF3,3.9355272228665
6106,SACM1L,4.374094061778167
6107,ANO6,4.1959542243935
6108,AP1G2,4.030588946382083
6109,FOXO3,4.4483856365311665
6110,URI1,4.034745294321678
6111,SIGMAR1,4.219441699628999
6112,GPR119,3.024048747229225
6113,TMEM9,4.322592449474285
6114,KLF15,4.1704654012435
6115,KCNB1,4.678608357718999
6116,RASAL2,4.400138575228333
6117,FOXN4,3.864741583326666
6118,COL25A1,4.26915528764925
6119,PARG,4.145021746621166
6120,ANKRD13C,4.1363369323985
6121,EPS8L2,4.246556669675817
6122,MLIP,4.048101037548618
6123,EML3,3.937767492965484
6124,CALCR,4.010210965265832
6125,OSBPL6,4.053623494951666
6126,ABCA6,3.7979597604487494
6127,ZFP57,4.227021910910749
6128,DNM1L,4.914540416412677
6129,EXOC6,4.514180635444833
6130,RIN2,4.062072171038984
6131,DHX35,4.012167654112452
6132,ITGA2,4.168681570038
6133,MTPN,4.79576159523975
6134,EPHX1,4.197293862962999
6135,ZNF554,4.781785618806166
6136,TM9SF2,4.0016833752425
6137,HNRNPA2B1,4.91560299537
6138,MECP2,4.479835084626083
6139,TRIM37,5.093391748098332
6140,ANKRD2,4.09428301005625
6141,GART,4.782313412412
6142,GRAMD1B,4.499640892245916
6143,YLPM1,4.2010921858864165
6144,PLEKHO1,4.110457049987333
6145,GCG,4.2422467173691665
6146,AKR1C2,3.8382549026769017
6147,TNPO1,4.316259625528333
6148,CHN2,4.7185155674065
6149,DYSF,4.4095423072022495
6150,HOXB4,3.8455846743441664
6151,CCNK,3.8134202594030002
6152,DENND1A,4.5018669665580004
6153,SNX13,3.958872095475381
6154,GLIS2,4.235099620902333
6155,FAM114A1,3.7089357695008855
6156,DGKI,4.654662389163832
6157,ZNF677,3.5340983878189087
6158,KLF2,4.282365499905916
6159,DDX51,4.127889019611249
6160,FASLG,4.319289267402333
6161,TANK,4.433947875522499
6162,PHLPP2,4.665572467667999
6163,ERF,4.22769731103175
6164,KALRN,5.1918260617598335
6165,UBA1,4.824606751501417
6166,TDRD5,4.288888338766666
6167,ZBTB17,3.945361625455166
6168,AMDHD1,4.111036094959678
6169,MYO18A,5.032984795316869
6170,WWOX,5.264216749369917
6171,FOXL1,4.307193755197999
6172,UBA7,4.187217566733
6173,RAP1GAP,4.626846946913333
6174,CLK2,4.024955809676068
6175,RYK,4.1940731111525
6176,ZNF28,3.6615001275371664
6177,NDUFB5,4.286000001573666
6178,GPX8,4.0369610958815
6179,SLC25A18,4.387459266742082
6180,CPNE7,4.736107215300333
6181,FAM89B,4.021739050470833
6182,TCF20,4.567178662445309
6183,FZD5,4.032672869140999
6184,ZHX2,4.10483005462375
6185,CACNB1,4.269699766941582
6186,DENND1C,4.003702659775833
6187,ISCU,4.239124012395298
6188,TNK2,4.853138666982
6189,SOX5,4.531225963377083
6190,PAN3,4.144412143522
6191,MESP2,4.216694258822678
6192,MXI1,4.512981273978166
6193,ADAT3,3.9673328926435
6194,ZNF490,4.153418306111714
6195,HBG1,4.1893293735535
6196,CLDN2,3.870782825030458
6197,FAXDC2,4.208716340339214
6198,DNAJC16,4.2992132002095
6199,GMNN,4.158946503808667
6200,LAMA3,4.120428971427333
6201,ENOX1,4.219688541253333
6202,CNNM2,3.9698813399055832
6203,DNHD1,4.4516205335795
6204,MS4A3,3.908016838421166
6205,HOXA1,4.245998793726166
6206,UBE2S,4.381408789866666
6207,NAP1L4,4.493413975903428
6208,ASRGL1,3.968599566360666
6209,MEX3A,4.298840422491167
6210,CHPF,4.134846875365803
6211,WEE1,4.218449550727985
6212,PSMB7,4.570651692432667
6213,PPAT,4.424551965612083
6214,DLL1,4.10058538814525
6215,PDIA6,4.598954492400333
6216,RGL4,3.952417617723666
6217,FCRL3,3.99190174493
6218,SLC20A2,4.0476306958125
6219,PSMA3,4.577501368102499
6220,HEBP1,4.167136317813999
6221,RAB33A,4.6775640809495
6222,AKAP1,4.46437260834425
6223,XRCC6,4.991037197304999
6224,HDAC5,4.709115988595249
6225,NDUFS8,4.4297479446605
6226,MPI,4.154522866555583
6227,SIK2,4.421310851148832
6228,P2RX4,3.7776139679334166
6229,FXR2,5.005257529386833
6230,MYBPC1,4.030801060986916
6231,ZMIZ1,4.185968986342
6232,IMPDH1,4.052576897664332
6233,NEIL1,3.8763613098638325
6234,TIMM22,4.10888830124125
6235,IGF2BP3,4.409427028267833
6236,CLDND1,4.343980714340583
6237,NMI,4.334788098025999
6238,RAB40B,4.543326547919416
6239,PIAS4,4.174090437205167
6240,NUDT9,4.132477279209834
6241,DLST,4.6273490580595
6242,NRIP2,4.476099597904499
6243,RFX2,3.654808753117818
6244,PCDHGC3,4.933030132800833
6245,TPM3,4.631115740486333
6246,CAPRIN1,4.7369392188154995
6247,SENP3,4.465559031083499
6248,CCP110,4.517026090988666
6249,HOXA3,3.815853558432
6250,STT3A,3.9596708656388184
6251,PABPC1,4.89552486566575
6252,LEMD3,4.438581533701999
6253,CELF2,4.810319480247416
6254,PIGN,4.925354967449332
6255,BACH1,4.371242525292499
6256,PPP3CB,5.082595887045167
6257,PCDHGB1,4.6804144262379985
6258,ZNF638,4.3958695827695
6259,POR,4.313496025920916
6260,TBC1D10B,4.390240052110888
6261,ITGA9,3.9721970121384165
6262,SUMF1,4.176051512523916
6263,HDLBP,4.946153514609416
6264,ALPL,4.103552096853166
6265,COL4A1,3.9742837929259998
6266,ELK1,4.7102336937019995
6267,ZNF267,3.9306505460975
6268,ILDR2,3.8456741700264523
6269,ARHGEF28,4.122649426139749
6270,TLR9,4.305495875991499
6271,RBM4,4.264497182924083
6272,COLEC12,4.0925623950966665
6273,PTP4A2,3.8121888788346667
6274,ZNF100,3.644661563736583
6275,IL1A,3.8199009705874993
6276,LIN28A,4.081385195073333
6277,PFDN4,4.9246175227533335
6278,ZRANB2,4.25895490742825
6279,MTTP,3.7209599754405827
6280,TTLL11,3.9351028614051664
6281,PAX8,3.9886829200048326
6282,BAALC,4.477527897613917
6283,SNX21,4.073463156074999
6284,PIGA,3.681267705319666
6285,SNX27,4.650721149905595
6286,NDUFB10,4.4064606932079995
6287,ZNF552,3.87979079930025
6288,PTPRG,4.615185379665952
6289,USP13,4.345717859821238
6290,DPYSL2,4.95286795482325
6291,GIMAP1,4.012577281594999
6292,IGSF5,3.9379145861694997
6293,KIF1A,5.065240623517583
6294,OGDHL,4.664906268104333
6295,CHMP5,4.447889349884833
6296,MGME1,3.9872708857025
6297,SDCBP,4.585817752212166
6298,SPINK5,3.821192366349333
6299,ARID4A,3.9894253174319165
6300,MAP4K1,4.146484436958
6301,GULP1,4.022253606892985
6302,GALNT3,3.5199704853398326
6303,ZNF619,3.5914209486959163
6304,PSMC4,4.562723543811666
6305,CHMP1A,4.5313204762335
6306,UBQLN2,4.9584748401675
6307,DIAPH3,4.65911265764
6308,CBY1,4.396982620369
6309,SNUPN,3.966605285444917
6310,TXN,4.775882086080499
6311,TTLL7,4.525185491506165
6312,EPB41L1,5.059365257337499
6313,TMBIM1,4.3677684838044994
6314,EN1,3.5587090573906663
6315,DSCAML1,4.295504749079286
6316,RASGRP4,3.9425683323866663
6317,ADRB1,4.101181395769499
6318,TP53INP2,4.2576647769585945
6319,FMNL3,4.04981722187525
6320,TERF2IP,4.9963175900609995
6321,HOXA11,3.9732253636593327
6322,ANKRD49,3.6812722404343328
6323,CYCS,4.330013024018
6324,FMO4,3.6824567870152496
6325,ZNF865,3.881056273105727
6326,HIPK3,4.07704004702725
6327,ORAI2,4.15125506862738
6328,NDFIP2,4.6173054582085
6329,SLC9A2,4.048633566292
6330,TMEM114,4.137962720730999
6331,AGO4,4.567396690937083
6332,RPA2,4.8386582923268335
6333,NSUN6,3.829972488151333
6334,PPP1R3C,4.245017000450333
6335,ZNF281,4.459293364261083
6336,INHBA,3.8056160148921667
6337,RANBP10,4.092541555922
6338,MTG2,3.8097556031372495
6339,ITGB1BP2,3.972355926826416
6340,NR2F6,4.18983663911025
6341,DSG4,4.186417145578499
6342,SKP2,4.647851677658499
6343,CIZ1,4.029576600013167
6344,DESI1,4.389157292269999
6345,NET1,4.163840647804999
6346,F9,3.8095502694707397
6347,ENDOD1,4.109162054212
6348,CCNY,4.390916602834071
6349,NME6,4.032276035971401
6350,SOD1,5.040384169565833
6351,PIGP,3.803549028084999
6352,CD226,3.6621198793534995
6353,IDH3A,4.616710931560166
6354,RB1CC1,4.484791266116999
6355,SCRN1,4.796705672529833
6356,DDX19A,4.2747162852619995
6357,OGT,4.461634180701166
6358,EEFSEC,4.172682573790582
6359,IDH3G,4.227266655097499
6360,DLG4,5.585069390921166
6361,NLRP5,2.670978360744714
6362,KCNJ5,4.023269515676
6363,ZNF107,3.834262970618583
6364,PSIP1,4.6774177528514995
6365,PPP1CA,4.840348002634904
6366,AMER2,4.638343827089333
6367,ZBTB11,4.368707856411
6368,RUFY3,4.387549233877666
6369,ESRRA,4.080233223825583
6370,SERPINB7,4.803546260445083
6371,EXT1,4.0070680099019995
6372,P2RY12,4.271549651665571
6373,SP5,3.961269084250999
6374,NOL10,4.081888121578
6375,KCTD13,4.318833389391667
6376,SLC38A1,4.5372145087539995
6377,TYW3,4.16595816823775
6378,TRAF6,4.585437247648
6379,DYNC2H1,4.3403378947524995
6380,LRFN3,3.965169883563916
6381,MAOA,4.196337859887667
6382,PPP1CB,4.5749010429845
6383,FAM83D,4.223756115771249
6384,KLHL13,4.201828217554666
6385,ZNF547,3.940446930106904
6386,ZFX,3.4872433021788334
6387,SLC46A1,3.8761366153564993
6388,UBR3,4.263228145933999
6389,TCEAL3,4.032544178902928
6390,MUC12,4.32158094075425
6391,TIA1,3.976752546098485
6392,TDG,4.310504630902166
6393,MCOLN2,3.737858727876901
6394,NR2C1,3.562580887301235
6395,PXDN,4.437981594203083
6396,ASH1L,4.540305778437916
6397,IPO11,4.180920298889249
6398,NCF4,4.007328833578249
6399,CSNK1D,4.409608499547916
6400,NLRP12,4.370900865339904
6401,RHOC,4.534054682133833
6402,TTC7B,4.865795264217
6403,ANKIB1,4.050658367072583
6404,RABL3,4.414575097708999
6405,CERS5,4.084229355618834
6406,DCHS2,4.220235153191499
6407,VASN,4.318618293479833
6408,DAG1,4.503254419141
6409,NDUFA1,4.166170097534333
6410,IFIT1B,3.413615093810464
6411,NUP85,4.310678060263666
6412,ZNF322,4.121631346821
6413,TUBB4B,4.8627172431225
6414,HKDC1,3.9775845621983446
6415,ZNF184,4.059601440888916
6416,ULBP2,4.0084414536383335
6417,SLC43A2,4.03211277863825
6418,JAKMIP2,4.763880861884166
6419,ZNF479,2.8312658286398897
6420,PCDHB12,4.266085349297833
6421,XPOT,4.347874857003333
6422,TUT1,3.8545481945222493
6423,KIF16B,4.269788330325782
6424,CDV3,4.169292291591334
6425,PCDHGA8,4.127963962958
6426,MAP2K1,5.359346660390499
6427,URB1,4.39573112134475
6428,BBS12,4.0293352504865
6429,ZNF248,3.9710523181174993
6430,FGFRL1,4.158255352323892
6431,AP3B1,4.519949511314249
6432,MYL10,4.0073135525766865
6433,APRT,4.2866156221575
6434,ZNF230,3.909167948077333
6435,TRPS1,3.9777640814106032
6436,IL1RAP,4.006201003885166
6437,CDK11B,4.1326992056112495
6438,RALA,4.9378615971499995
6439,TH,4.314027766768749
6440,CD276,3.8775742518501666
6441,GRAMD1C,4.00291087156375
6442,HOMER2,4.0888675033935
6443,KLF3,4.114115481951666
6444,ARHGEF12,4.388317195103999
6445,PTPN6,4.453150634944333
6446,PACSIN2,4.422081490019
6447,CCDC88B,4.1160668872627495
6448,SALL3,3.496386997975984
6449,PRDM13,3.8156984378192136
6450,SLC26A11,3.7629290811169995
6451,EGLN3,4.597908454423237
6452,WDR35,4.164709655142333
6453,VTN,4.515255982673
6454,PDCD1,4.087650056773666
6455,PALMD,4.106838292854125
6456,UBR5,4.598652135845749
6457,CBFB,4.1077866991143335
6458,COL9A3,3.8989904043504997
6459,TAGLN,4.167519056429
6460,CD22,4.43960483177675
6461,IFNLR1,3.9534458243664994
6462,TXNDC9,4.4550661554965
6463,FUCA2,4.174434693716167
6464,RNASEH2C,3.934499434933916
6465,CLEC7A,3.8334211362233686
6466,KRT28,2.5673458048388182
6467,ARF6,4.740244710724666
6468,DCTN6,4.407102257356
6469,UBR2,4.2401300762685
6470,MIPEP,4.200027753550999
6471,FRMD8,4.185094938301
6472,P4HB,4.483144813101166
6473,LRP8,4.562619617362916
6474,MDM2,4.424993312231666
6475,POLL,3.746338500201651
6476,CUEDC2,4.361455563392
6477,PAX7,4.529095172727849
6478,ADCYAP1R1,4.612966520943678
6479,PPEF2,4.270501321088333
6480,CAMTA1,4.207172716420499
6481,TCEA1,4.423538925211666
6482,HAS1,4.7064013761579995
6483,RPS11,4.841896739608
6484,CHERP,4.295746075576
6485,SNRPF,4.570574606102499
6486,SETD6,3.650141973399833
6487,SMPD1,4.236777996076416
6488,BAZ2B,4.176929667400701
6489,SMOX,4.364144597014261
6490,TMEM219,3.768179693496333
6491,ZNF48,4.02815817419438
6492,OXSR1,4.213476239314999
6493,ZNF18,3.576849256990083
6494,MAFG,4.5442622908215
6495,RNF180,4.00255905286725
6496,USO1,4.616024242263999
6497,CLASP2,5.039888188045
6498,TPR,4.7317395738371655
6499,KIF25,4.536548700434796
6500,ACTL8,4.450096102837249
6501,TAF10,4.146691746574215
6502,PCDH17,4.0681981658355
6503,GOLGA8B,3.704375174924485
6504,CD40LG,3.857176620724
6505,TMEM63A,3.9239798575729843
6506,IL26,3.605500415880651
6507,FBXL19,4.101454695678333
6508,COL17A1,4.326870379577458
6509,TGFB1I1,4.128626289842678
6510,INPP5D,4.183833983896167
6511,APBB2,4.347627713888916
6512,OVOL2,4.144639963061333
6513,PGR,4.380551518131
6514,KCNAB3,4.4952862750029166
6515,MMP16,4.982375046147499
6516,LRTOMT,3.8363773805892496
6517,LIMK1,5.2185997812544995
6518,PRRG1,4.253156013982
6519,ARRDC1,3.7321328514648338
6520,ANKRD54,3.808506653604833
6521,CRIP3,3.8851624809464993
6522,SH3YL1,3.82491632539575
6523,IFI30,4.020480671477166
6524,HES4,4.2191272834161655
6525,DGKH,4.339896771419166
6526,RTN4IP1,4.412240842459999
6527,FOXN3,4.288659703749749
6528,SLC25A36,3.581223577779
6529,NTN3,3.870741403288706
6530,EPHA6,4.6670356224219995
6531,VPS52,4.309158747782583
6532,CACHD1,4.109682479487749
6533,AFAP1,4.404983807525666
6534,MBTPS1,3.9827601805846666
6535,STAC3,4.046786581071833
6536,LIPH,4.2029693753104995
6537,ALG9,3.7712650573104156
6538,NRL,3.8087949302697495
6539,POLR2H,3.8768398019155823
6540,NR0B1,4.041249604572797
6541,SMIM1,4.096363335425583
6542,HEPACAM2,3.8565589164784995
6543,RBM45,4.013461621967333
6544,ALK,4.821917036653833
6545,HACL1,3.6939135552846665
6546,HOXB2,3.949096260243499
6547,MED30,4.356154235925249
6548,CD4,4.564179349492666
6549,RHD,3.7555054400224996
6550,EIF3K,4.4654085758671656
6551,COL11A1,4.218546493052083
6552,PCDH18,3.7996728698705
6553,RGS4,4.673019747366332
6554,SLC35G2,4.240124214218
6555,LRIG1,4.281985761793167
6556,FPR2,3.9643179907396666
6557,SPHK2,4.283784092406833
6558,GPR78,4.26343381049575
6559,BORA,3.9750750456475474
6560,ZNF556,4.104303983068166
6561,OTP,3.705235209254833
6562,ELP4,4.451044515573235
6563,ZNF232,3.831234116164333
6564,OCA2,4.104896127478167
6565,SMURF2,4.193328315695136
6566,SERBP1,4.641468147551749
6567,MBTD1,3.9648310619364997
6568,ASXL2,4.245977948714992
6569,MCM6,4.7675397508325
6570,MYO3B,4.467005682374821
6571,RFT1,3.884487181683417
6572,ZNF285,4.051320956335678
6573,RDX,4.673530500562749
6574,GJC1,3.7022061485536666
6575,GNLY,4.045765073785166
6576,CCNG2,4.023912762757484
6577,FTSJ1,4.375152947983167
6578,ECE1,4.076226890388167
6579,APOL6,4.247715459970333
6580,HSP90B1,4.614565830516083
6581,CDH22,4.854028072081999
6582,RMND5B,3.7869950532209997
6583,RRAGD,4.0427350552893335
6584,NCKAP5L,4.10162100921125
6585,FLI1,3.8895604397178336
6586,DNMT3B,4.277754458691572
6587,LCORL,3.9933679175421664
6588,ZNF260,3.6983625597874163
6589,AZGP1,4.240224928253
6590,ATG4A,3.8506085692371665
6591,IL1RL1,3.9417101889641515
6592,CGN,4.38570887994175
6593,ZNF280D,3.6133631347688024
6594,PRKAB2,4.374742682679833
6595,TDRD9,4.087716556874167
6596,ACKR4,4.055835810702666
6597,SLC29A2,3.8381337818861665
6598,PTPN11,4.7238506630275
6599,COPS6,4.466042686398667
6600,ZRANB1,4.3722401743505
6601,STOML1,4.6141229326005
6602,LGR4,4.417188235055177
6603,SLC11A2,3.9597737123709997
6604,PCBD2,4.20771078761675
6605,ZNF526,4.131310525701833
6606,WHAMM,3.909200879632083
6607,TAS2R41,2.8524597081683174
6608,SEC61A1,4.515477434679666
6609,HMGXB3,3.810532420520833
6610,ERLIN2,4.471101711507
6611,EXTL2,4.033126826935154
6612,AMPD1,3.9768715718198333
6613,DDX47,4.356040106394321
6614,SULF1,3.86834116345
6615,SUPT7L,3.9508697650144997
6616,TMCC2,4.869058368260999
6617,DZIP3,4.5171728131745
6618,ZNF22,4.339677511794166
6619,MICAL1,4.289093244313833
6620,PPP6R2,4.280038972661333
6621,ILKAP,3.9889901364771547
6622,SLC2A9,3.758224398316
6623,EPS8,4.514034510132449
6624,FAR2,3.9599227610958327
6625,ZNF117,3.710798153587666
6626,NKX3-2,3.9362490687513327
6627,FMR1,4.667304736869999
6628,SUMO3,4.484197067884416
6629,TRAK1,3.8883004996039996
6630,KLF17,3.8332862960842498
6631,GALK1,4.150470909244999
6632,TIMM17A,4.317592078663
6633,ARHGEF15,3.6637300492641542
6634,ZNF614,3.9081713481256424
6635,RXRG,4.111528205643666
6636,B3GALT1,3.911230554209333
6637,GRTP1,3.674426191041068
6638,SIX6,3.378905542199167
6639,SCML2,4.211173155150916
6640,PABPN1,4.112736878499999
6641,SPATA5L1,3.9895282398636662
6642,CDA,4.164574039699167
6643,MAZ,4.491002143104333
6644,TYMP,3.886127159588499
6645,CITED2,4.0238771932531305
6646,PLEKHA4,3.905180530165595
6647,LAP3,4.3993674744665
6648,NGLY1,3.880237440502
6649,ETV6,4.3774682207125
6650,TWF2,4.522652096189834
6651,TAGLN3,5.103609534292999
6652,BBS10,4.041268414248166
6653,LPCAT4,4.689068704297499
6654,SMC4,4.069255493561833
6655,ADRA2A,4.0292084874634995
6656,MTRF1,3.807260069363
6657,TRPM5,3.875994220063583
6658,CENPQ,4.3098801410266665
6659,PEX10,4.326774538293499
6660,AAMDC,4.1169804154788325
6661,CUL1,4.755468594772666
6662,DDX21,4.722041095054999
6663,N4BP2,4.0667652973385
6664,TSC22D1,4.355876035961
6665,RALBP1,4.548848539901667
6666,RAB26,5.0095739886932495
6667,ABCC6,3.574833633015985
6668,ABLIM2,4.1895011846134995
6669,ABLIM1,4.93121847928
6670,KRTCAP2,4.144187205065
6671,TAF1,4.182269136067886
6672,F13A1,4.0528844125685
6673,AMOTL1,4.138192567211999
6674,TRMT10A,3.6937092374524845
6675,EPHA7,4.410279474025334
6676,NRN1,5.031889941962999
6677,CTDSP2,4.096051594257999
6678,ARHGAP18,4.062736547964667
6679,EGF,4.17467198520675
6680,ZIM3,3.7453566345568334
6681,SFXN2,3.526422649340666
6682,TRIM25,4.22896154690325
6683,RNASEH2B,4.582901991930499
6684,CEP164,3.958176157514166
6685,BNC2,3.84983064388606
6686,ZNF845,3.9373087265579993
6687,CDC27,4.605121364332
6688,GDF15,4.047901474015333
6689,TMEM134,3.730459524787
6690,AKNA,3.7120191575164996
6691,OXR1,4.655823665590499
6692,SLAIN2,4.235463575799985
6693,ALPK3,3.8818249805687493
6694,RTBDN,4.173293877748166
6695,ZNF444,3.817782838721166
6696,TCF21,4.039257089102072
6697,ACAT2,4.255273527632166
6698,IL17RB,4.124828952502833
6699,TPRKB,3.7911176246230833
6700,EXD2,4.215496601167833
6701,TMOD3,4.7916923562989995
6702,WDR20,4.201797220112082
6703,LMTK2,4.5682061201765
6704,WNT2,4.375387099633667
6705,SSBP3,4.019870700404202
6706,PYCARD,4.2751965186255
6707,ZNF44,3.5825531259215375
6708,ERBB3,4.798452486709416
6709,ENTPD4,3.8817132764190827
6710,KCNJ3,4.876593342516666
6711,GPRASP2,4.917996529182833
6712,PINX1,4.109755325317651
6713,SPG21,4.395172968999
6714,GSTM2,3.672722510845999
6715,AMD1,4.317810792955
6716,EIF4ENIF1,4.458496874002499
6717,UBP1,4.1156856676321665
6718,PTCD3,4.021847942907072
6719,SIRPA,5.253780390240499
6720,CCDC141,3.5974219002761663
6721,ZC3H10,4.089077167451499
6722,TMEM132A,4.767877652346166
6723,ZNF430,3.9578253129029997
6724,DUT,4.297264608371166
6725,AP4M1,3.648071613384666
6726,CCNE1,4.430049938371999
6727,SLC16A14,4.4144483655177496
6728,BCL11B,4.034417223662916
6729,S1PR1,4.276235865276
6730,ALOX15B,3.929638610157
6731,SERPINB3,4.555977030178999
6732,RAB38,4.510275984413999
6733,TAS2R10,3.739387790930833
6734,KIFC2,4.923625720797499
6735,ZNF425,4.14153928828425
6736,EDNRA,4.10124405742775
6737,RAD51,4.270779628266833
