Gene2,AAK1,ABI1,ABI2,ACTB,ACTG1,ADD1,ADD2,ADD3,AGRN,AMPH,ANK2,ANXA1,AP3D1,ATP1A1,ATP2B1,ATP2B2,ATP6V0D1,ATP6V1B1,C1QBP,CACNG3,CAMK2B,CANX,CAP2,CDC42,CDH10,CDH2,CNTN2,CNTNAP1,CORO1A,CSPG5,CTBP1,CTNNB1,CTNND2,DBNL,DLG3,DLGAP1,DLGAP2,DNM2,DNM3,DPYSL3,DYNLL2,EPHA4,ERC2,EXOC3,EXOC4,GABBR1,GABBR2,GABRA4,GAP43,GOT1,GRIA4,GRIN2A,GRIN2B,GRM3,GRM5,GSK3B,HRAS,HSPA8,HTT,INA,KCNA1,KCNA2,KCNMA1,KCTD12,KCTD16,LIN7A,LRRC7,MAP1B,MAP2,MAPT,MINK1,MPP2,NAPA,NLGN2,NRGN,NRXN1,NRXN2,NSF,NTRK2,OLFM1,PACSIN1,PALM,PCLO,PDE2A,PEBP1,PFN1,PFN2,PICALM,PKP4,PLCB1,PPFIA1,PPFIA2,PPP2R1A,PPP3CA,PPP3CC,PRKACA,PRKAR1A,PRKAR2B,PSD3,PURA,RAB10,RAB18,RAB21,RAB35,RAB3C,RAB3D,RAB5A,RAB5C,RAB8B,RABAC1,RAPGEF4,RHOA,RIMBP2,RIMS1,RIMS2,RPH3A,RPS18,RTN3,RTN4,SCN2A,SLC18A2,SLC1A2,SLC32A1,SLC6A17,SNCA,SPTBN1,SPTBN2,STX1B,STX4,STX6,STX7,STXBP1,STXBP3,STXBP5,SV2A,SV2B,SYN1,SYNGR2,SYNGR3,SYNJ1,SYNJ2,SYP,SYT1,SYT12,SYT2,SYT7,TNR,TUBA1A,VAMP2,VCP,VDAC1,VPS45,VTI1A,WASF1,WDR7,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ
MAPK12,3.6524116979,3.7710250274,4.8155308174,3.9066736164,4.124611609800001,5.156362949999998,3.8293760713999987,4.019125388999998,4.2749529234,4.412582774800001,4.9014224319999995,3.9016680325000013,3.638096423900001,5.023039083700001,5.083580314700001,4.3190544294999995,3.3448933921999986,3.719552683100001,4.535151477999999,3.5635763997999983,4.917067624999997,4.217040117,4.154075133399998,3.5279345272999985,3.0077291926999985,3.4425410459999988,3.7873083527999993,3.2071999466999994,4.762182156600001,3.7892643614000017,3.6642779985000016,5.971345428000003,5.169084370999998,5.401658124000001,5.2424505099999985,4.900865669000001,3.8344519135999993,4.217182070399998,4.054870047,4.3938174578,3.987796195200001,3.724049500700002,1.9048736456999984,3.1089421697,4.89619521,3.4232827784000004,3.0045748982000005,3.5078124498999985,3.575624952099998,4.084735461500001,3.3530009302000003,4.354185443199999,4.741721224499999,3.3246950357000005,4.7901317068,6.8587969479999975,4.477783728999998,4.876316256800001,5.183821747999999,3.5425672571999987,3.111861379,3.5424351064000006,3.9586551797999983,3.5122928814999983,2.8575573498000004,4.5499671968,3.5811586330000003,4.506325316200002,4.317150561999998,6.275598546000003,3.8258871609999976,5.079185599,3.8248233555,3.638114618399997,3.6274603492000015,4.452047378199999,2.7611158313,4.236794416300003,4.570425319,3.4267860938999997,3.2923229462000014,3.3813584630999984,4.2178436684000005,3.3541330303999994,4.1756174640999975,4.5416021287,4.871546354500001,4.4316751964,5.350751039999999,4.849113114100002,4.032718557600002,3.1837443738999998,4.592853761100001,4.325273086199998,3.7033214576999987,5.384112560399999,4.520439294999999,4.140431937699999,3.3921470902,3.2564907557,4.3354314377,3.965572101999998,3.825386231200001,3.7692156762,3.565884522300001,3.4487123095999985,3.6331458117,3.5255872304,3.8230060607,3.0782156669,3.8280394084,3.7762782514,2.9974761740000018,5.020377157499999,4.196986771599998,4.627665974199999,4.054928630099999,3.864900158700001,4.449000810799999,3.5030137677,3.6831184374,4.8240034307999995,3.7651189709999984,3.8723419021,4.770800385749999,4.1355023634,3.6166899983999996,3.1880249363000006,3.572280323,3.6663291918999983,4.2937220814,4.424652170399999,4.2806701398,3.6165385766999982,3.4133621658,3.1665140212000003,3.1954485738999985,3.0665538078,2.9005275053000004,4.1143229717,3.3596612947999973,4.2745033658999985,4.008699854699999,3.4066428779999973,3.8497241183999993,4.3454738607999985,4.673484965200001,4.523770785399998,3.413532407499998,5.731502639,4.721987718399998,4.0168136566999975,3.4296497489999997,3.6715892551,3.940042974899998,4.841385648999999,4.253887530500001,4.650380925999999,4.339507431400001,4.9249733448000015
MAPK13,5.0306295359999975,5.049304009000001,5.324055427299999,5.836330667399999,5.289382991699999,5.193245296000001,5.147068931000001,5.1201634369999995,4.767064933,5.294313777,4.2886276068,5.651263938699998,5.021720469000001,5.353926737,5.306942370000002,4.886822643399998,5.046254816,4.606965876,4.9683313993999985,4.9328382387000005,5.363661121399997,6.329193045999999,3.9349932162999983,4.716367677300001,3.5343760195999985,3.560336229399999,4.0307463147,3.5388089765000013,4.878472080400001,3.4199864707999996,5.2903148278000005,7.8216810950000015,3.048986791199998,4.2849199756999985,4.964283548999999,3.7812636437999987,4.664500620600001,5.8823773510000015,5.302423621400003,4.905425188999998,3.163036091199998,3.9397642858999977,3.7842384942000007,3.7831491968,3.5273736450999986,3.5104126931999997,3.7126286965,4.475863499399999,3.342802611299999,5.184403345699998,4.4065942294000005,5.0206151501,4.1812425606,2.8952670631999986,4.0931024734,6.898444437399994,5.098386499399998,5.207061844,5.947956088,4.6689290969999995,3.482034414799998,4.1096124667,5.1848147729999985,4.7013916592000005,3.8463961103999993,4.4611154671,3.6001593311,4.627496492999998,5.112619312399999,6.172164406,4.3321592143,4.066978154199997,4.8934345024000026,3.2583906846000006,4.063788579599998,4.640028935799998,3.4961990610999987,5.1756575342,5.6366229944,5.0936013904,4.1379805680000015,4.010963931200001,4.633816327799999,4.6538371218,3.5144238244,4.6398934253,5.298151464,5.731708876999999,5.247058322999999,5.6526942219999965,5.189292824999999,3.872853519600001,4.400143508700001,6.26720411,5.055534120000001,8.109650878000004,5.328615751400001,3.3687720374999985,3.9989307328,4.523292876,5.556634750999999,3.3375321753,4.273747536100001,4.416901623300001,4.1118878813999995,4.522354225300001,4.479975251399997,4.159356155,4.998140745200001,3.4021848235000003,4.470793522999999,4.652056002999999,3.7099184252999984,5.287081699000001,4.9140748298000005,4.2239782401,5.259489041,3.951956772599999,5.225187073399999,3.8095987992999993,3.9219320288000006,5.734025915999999,4.5297851368,4.0820871927,6.072393569399997,5.341197781000001,5.034387395999999,3.1575188690999987,3.847986021300001,5.104152675,3.5416935673999994,5.541839563,3.8296160223999993,4.331810600399998,3.8690012166999983,3.819210750599999,3.669623813899999,3.6459294911,3.5987456470999986,5.350230446400001,3.2675803606461526,3.5851440077999994,4.107519799600001,4.3445144794,3.5939206223,3.8587292883999984,3.749157914500001,5.1724150164,5.125880240399999,5.501519524,5.5436842073999975,3.746215839999997,3.7083320837,4.9650867244000025,4.2623945787,4.985721379400001,4.777657289999998,4.890625687199997,5.143919089100001,5.840585158
MBD1,5.060211705999999,4.429414212,4.636420956399998,4.4983138448,5.2411267986,3.151343138700001,5.67164914,5.0847498534,6.2021456383999976,3.8652704681,4.556851261100001,4.875962168099999,3.3446737308000007,3.152073634,4.893640759,4.486677336699999,3.9293353348000015,4.902435577000002,5.245395639999999,4.029562078999999,3.5081988064,5.0469158888,3.5423160804000005,4.947882194999997,4.961874367299999,4.042784213699998,3.8230247938,3.6769003122000017,4.0196390147,3.659238655899998,5.198893457699999,5.684705443,5.0109860884,3.6001500488999985,4.862401305400001,2.5675529997,3.5349009995,5.6434494589999975,5.327072051999997,4.6650586810000005,4.196538907,4.798552114000002,2.748005761099999,5.1352923630000005,5.644004569,3.7748839549999986,3.5952624455,4.4547133071,3.7808486861999984,5.1660905524,3.7875535571999985,3.991675974199998,4.3640218649,2.9290330051999978,4.520662171100001,5.654079315999999,4.7349318974,4.695269472999999,5.218877007999997,4.062013828,3.4591153456999986,3.731530731600001,4.672780990099998,3.320839533200002,3.749493613799999,5.1538672527,3.913250266499999,4.0618292683999995,5.0115745039999995,5.459970220999996,4.152369147,3.4748880769999997,5.1380672607000015,3.7712111680999993,3.5673699706,4.6385838414999965,4.320307575999999,3.8444829484,3.752525598099999,4.694893944999999,4.7975156658000015,4.868083275,4.309558253999998,5.544418680700001,4.67664857,4.443413021799997,4.124891077,4.174879181399999,5.467468747000001,4.828124495999998,3.5337874481000013,3.7978261081999984,4.836249940999999,3.7217202016000006,5.273970627,4.6039167484000005,3.4922752453999983,3.8336348193999994,4.056367510799999,5.685014722000001,4.764407025999998,4.027979077200001,4.773679949799999,5.000145761000001,3.9573632329999993,4.053465198799999,5.0776632124,4.440323855700001,4.290932825599998,3.6200052799,3.8060755947999985,4.266282561999997,3.9143028177000017,3.4777743409999973,3.4668517138,3.7263271652999994,4.0536476294,3.4713362843999978,3.5260311922000005,3.4260722905,3.7559703964,4.0705205682,3.611038625499999,3.629018969000001,4.347842290000002,5.357520682699999,3.5457763793000012,4.6524640087,3.6717450088,4.343763844999996,3.7521693698999985,4.015304315000002,3.6577118422000003,4.051905596,3.898588792099999,4.0120382773999985,4.118195996999999,4.041454388399998,4.0551058844,3.6698824157999983,3.8411250647000026,4.705682998,3.5958765939999995,4.9666090572,4.228172152,4.658593530999999,4.177375004999998,4.968029603399996,3.6141494174,4.7428115150000005,4.740779646000001,3.0833504149,5.192422315999998,3.8796999556999987,3.4885813961000003,4.6549748877,3.8944172089999993,4.6845760678,4.436463659699999,4.161097326400002
MYO5A,6.255809751300002,4.623906582000001,4.807130176,4.793176354999999,5.369738483299998,4.4955458643,5.850770511599998,4.783090210799998,5.381846306000002,5.150655590999999,6.707828765999997,4.8609820820000005,4.6627470394,5.097171790400001,6.2976379510000005,6.317203942999995,4.2248069507000015,4.5477405247,4.814456081000002,5.322453988499999,5.827425817299999,4.8239386967,4.3118084924,4.8552994933,5.864282705999999,3.935921267300001,4.0725088640000005,5.861794138999996,4.1958715951,4.744593361999998,4.097212022999998,5.8985560286,5.847417251599996,4.2142513173000005,4.709007540999998,6.819448716000003,4.667550741999998,4.482297482999997,6.288957273999998,4.755201308299999,5.488606337999999,4.438076103700002,6.004247492000003,4.7997235257,4.440843817000002,4.902858272299998,6.015027045999997,4.203114306999999,4.3446673640999975,4.074427205600002,5.80857169,6.222775987,5.925073591,4.5887410924999985,5.715104682999997,4.754640382999999,5.015874137299999,5.422200431799999,5.445842747699999,5.192835337400003,6.3945776094,6.090743664999998,4.699686019599997,3.7140210544999985,4.368620498699999,4.597555866299998,5.1280919851999975,5.993432916999995,5.067574752299999,6.116941199299997,4.0710956699,6.719281176999996,4.395483534099998,4.126936323599998,5.1656968164,7.183629068000003,5.7298297303,5.803220653000003,3.6878087675999978,5.786674384,5.898646488,5.106732900200001,6.834320882999999,4.5088643102,5.231456060999998,4.6188488313999985,5.5602621042,4.8601984711,4.976959225699999,5.740458251400001,3.732689249200001,5.603712863399996,4.5271399510000006,5.67529369,3.3103639601999992,5.237714678999998,4.852135164699997,3.3632882029999984,6.509948921399996,3.4060555788999998,4.478928806799999,3.6062194923999993,3.7874539643999987,5.1155222091,4.487574789999999,3.5051901391,4.9397122850000015,4.486242587799999,4.530605315099998,4.923506635,3.6239239878999983,4.561406316399997,4.1114446018,6.197709952,5.660158241399999,5.606515569999997,4.699242848799999,3.7641041614000006,5.279072110999998,5.789338274999998,3.5492995143999995,4.733029879899998,5.514591282699997,4.9216393799999985,5.740412479999996,5.7013571473,6.5880635040000035,6.570098906999997,4.311830049499998,3.6754296644999993,4.388967826799998,5.950804855999997,3.5556681058,3.9183346589999983,6.446553323999997,5.168870123999999,5.634560849400001,4.261548756999999,6.737968519999997,6.3097918179999954,3.5653157798000006,6.700907586999996,6.3741665280000035,6.264343191999996,4.810858261000001,5.243932189999996,4.7666723076999995,4.459006742300001,6.225914810000001,4.252102935950002,5.505395795999999,3.824852137800002,4.460682250399999,4.615709473299999,5.519602001999999,5.133200263999999,4.9936084474,6.1711549609999965,4.586380371699999,5.21466697
MZT1,5.755030501999999,4.297934785000002,3.9122307009999986,4.588675481400003,4.542413947299997,4.634147110000003,4.620766481799999,3.617879306100001,4.995441292699996,5.302765883000001,5.493708773400001,4.179450277,4.368629405599998,5.6988356049999975,5.9544907380000005,6.567854121399997,4.4875860464000015,4.538074562999999,5.143959921,6.097479724000001,4.749397576999998,4.9071989828,4.2090939815000015,5.479735367400004,5.590538273299992,3.867616113999998,4.233101210699998,5.033179552999996,5.303641914100001,5.421428175899999,4.908876191800001,4.985367455999997,4.976646331799999,4.700061458400002,4.943118755,5.663420484999998,4.418323764899999,4.862042569199999,6.4929638080000025,4.223039082300001,4.622085912899998,5.435206422,5.656972629799999,4.0135153543,2.9765341094999997,5.871490522000003,5.197287960799998,5.6322453748,5.3438716263999995,3.937950636599997,5.858573464999997,5.770520464400003,5.146131845699999,6.025101566399998,5.9123517776,6.240129537000003,3.976667924299999,4.990733639999998,5.342444579999999,4.856944414599999,6.1743633289999975,6.0023045639999975,4.513727271999997,3.6466952167000017,4.453589815299999,3.6980034136,5.094748192,4.492087638999998,5.413377419699997,5.050826691999997,5.037767541800004,3.5162077927000017,4.224993770799999,4.349855465899998,4.481700742500001,6.961511195000003,4.849696381000004,5.676552646299999,5.4643729620000006,3.823910597300002,5.165382839999996,4.708604063200002,7.210009001999997,5.241010371599998,4.322152161,4.191534777400003,4.3566089454000005,3.964196801000001,4.455696800200001,6.269065363000003,5.023829921999999,6.277984496000004,4.6724905493,6.0070133369999965,3.484038474000001,5.3996960409999994,4.806797296000002,4.2153390467000005,5.661728730999997,5.243794105999999,4.000493039599999,3.8337097610000015,3.5137305758000004,3.342118446500002,5.022837351400001,3.3819739795,4.5291941873,3.4284271744000008,5.2123281210000005,3.1755586515,4.259180990999998,4.4072239323,3.6321391121,6.465226073399999,5.060380853999999,5.569429809999997,5.0198620161999985,4.152103061999998,4.754862299600001,6.201663529800003,4.024115974599999,5.519787815999998,6.284402949999998,5.313799716,5.4900486674,4.779084054000002,4.609435188600001,6.3029973800000025,4.646687713600003,4.0289513157,4.171234433899999,6.491359839999998,4.213210353500002,4.3667610312,5.464294651299998,5.535773671999993,5.622589344999999,4.2233103014,5.1478801079999945,5.231841194999999,3.838644674,5.788306876299995,6.382597991999992,5.709742886999997,4.791062632299997,4.697060172399999,3.7180083307999987,5.061079123399999,5.947128253000001,5.5808626440000015,3.5476631636000016,3.9932652507999977,4.1984842377,4.075719007399998,5.703904764999994,4.7557263204,4.716192957,5.093042803999998,4.2211609800000005,5.106823307999999
NAPG,6.489695228,4.567615311399998,4.0420774322999975,5.2725684930000005,5.925672555400001,5.656572284,4.917954025999999,4.5044930556999985,5.100680867,7.006675774000003,6.671557772999997,4.918800285699999,3.4647395554,5.425326258399997,5.3369356296999975,6.670970295999997,5.498423538999998,4.7790148561,5.1343267070000005,4.885996244699999,4.711777822,6.4501607493999975,4.125707728399997,4.271018232,6.029256259000001,3.7970860626999987,5.004594661099998,6.801874520999999,5.939308817000003,5.3306942300000015,5.003134805999999,6.515573358999999,5.100476192399995,4.477376715999999,5.411511632999998,5.428625024,4.638371365799999,6.875358424000001,6.154186834399997,3.7079795825000015,4.3790482815999985,5.8152027798,6.046948154199997,4.913387401800001,3.410900684500002,5.800369256000001,6.195165917800001,5.1049455113999995,5.888477057999999,4.764310224499999,6.063265348999997,6.69426882,5.367962346999998,6.797615030999999,5.6533536924000005,6.0393866488000025,4.279781240699998,5.893358438699997,4.8255354170999984,4.2526295323,4.0616539384,5.4391707013999975,5.955593825999999,3.6110093776999985,5.316846233999992,3.9538250553000007,4.716193091299999,4.577576111299999,6.382926080400001,6.673719168999997,4.879947603700002,5.197419151999998,10.529010528000004,4.4443665896,4.363693778700001,7.501684837999999,5.930977671300001,8.697805717,5.079469399399998,4.736329013999998,6.314761201299998,5.464247529399997,7.2670118589999975,5.2427980723999985,4.114694888,4.514882098800002,5.124717071999999,5.2323533310000006,4.377436841299997,5.954142313399999,4.788045145,6.803734705999999,4.366411803999998,6.224328706999997,4.8590397164,5.4013638111,5.373784843400002,4.438514192600001,5.844454364799999,4.4720025656,4.4077944174999955,3.2985141703000007,4.1933204664,4.805952240999999,5.9539932963999975,3.960461750800001,4.240571133,4.3828689914000005,4.8113108044,3.4450436877000015,5.257621816999997,3.6165588884999993,4.2698375077,6.578162501999996,5.340384965799999,6.280431767999996,4.722465289600001,4.443097910299999,4.9380672889999975,5.252351763299999,3.3841951579000016,5.753572360399996,6.6470314719999966,6.957488664999999,6.132951077,5.527251653999999,4.723667962699998,5.270094896899999,6.26012639,6.646732636000004,6.438376396800003,5.931884763999999,4.1289119419999984,6.595662239000004,4.975164174999998,5.942406624299999,6.6133626952999975,4.0036786121,5.233456344299999,6.129750947399999,3.5664322243999997,7.380026157999997,6.598373258400001,4.533024585500001,4.747100585799999,4.3593052855000005,6.2427348192,5.1771914558,6.540138658000003,5.480634093,4.506735063000002,6.5291631346999965,5.762093450399999,4.0119397125999985,6.641469602999999,5.460285672,4.911540577399999,5.510348460999998,4.087432016,5.415544347999999
NFATC1,3.7114235917999983,4.0502193998000005,4.593106074799999,4.596748669999998,4.707835688099999,5.0578222893000016,4.0005081427,5.310604005400002,4.659467044199998,5.245327550999999,6.077745802799998,5.2477597914,3.3087266797999986,4.4065227381,4.246606993399999,5.196761024399999,3.0162428973000015,5.2225094809999995,4.998871144999998,3.6173432130000003,4.1849588790000025,5.49596034,2.9071935432,5.006377350599998,4.3914575400999984,4.713682588,4.510152502399999,4.166542147799999,3.9270240366999984,3.9647947983000016,5.8896427189999985,7.364257097999999,2.6377491665000004,3.4814541708999998,4.718308801200001,2.7130745549999995,3.6135469386,5.021703531999999,5.468468097799999,4.452141223399998,4.536708878399998,4.708872673599999,2.6841898681,3.4498375933999985,5.4007364429999996,3.8688765631999997,3.765128798999998,3.5404945883999988,3.8820686282000008,5.186480323399999,3.7495044778,3.8385624000999985,4.174163781099998,3.768903182599999,4.3031901314,5.945271074000001,4.5933913383,5.194825595300001,5.182807068000001,4.5974231417999984,3.8275073024,3.4700334975,5.318255850099997,3.564871769899998,3.2342544109999998,4.178934979299998,3.364941992899998,4.299863366133333,5.0348983788,6.269453670000001,3.6280944013,4.874512648399999,3.7850731249,3.6536598272,3.5233747133999986,3.9248305590999983,3.7353906004000006,4.770311191999999,5.524962878699999,3.6645173510999984,3.714008255499999,3.3035687646999987,4.079845146,3.985044920199999,3.323308663,5.008998779,3.6785218959,4.9118513674000015,3.9667896954,4.448764842,4.1009654819999986,3.8293699905999983,4.884989384000001,5.070543044999998,5.209780272,5.074716261000001,4.383357326300001,4.794519970799999,3.8246090376999997,4.351991525099999,4.9716579708,3.716802403999999,5.581448135399999,3.698323572800001,3.5811283279,3.2814265032999987,5.100723683799999,4.752843091000001,4.668154616299997,4.9342760768,3.631977308399998,3.3229243023,4.1670237994,4.114073292200001,3.8697719395999988,3.808468713499999,4.542949331999999,3.1211905164000013,5.0188440899999955,3.8071181619999988,3.7813739058999984,5.858134653,3.556817396999998,3.2756887544999995,4.734981675299999,5.134740183,4.9713409919999965,5.2240262304,3.5303442694000005,4.5729906664,3.920243688699998,4.8555860917999984,4.2455009210000005,3.6440517357999993,3.5931259764000005,4.2854412723,5.8215226944000005,4.196695250999997,3.732589729199999,3.935067792699999,3.7297822694999994,4.6837954894000005,5.279017233399999,4.0511967084,3.6500167554999994,3.871360582399998,4.2171444964,5.0658895268,4.818706820400002,5.156598510999999,4.795524927299999,3.3705145019999985,4.328012791799998,3.6726721859,3.4863497272999995,4.418761390799999,4.602694538533331,5.495739223000002,5.2814416478,5.205794245
NLGN1,5.117048287999997,5.517686356299999,5.5034801920000005,3.3848024022000005,5.761880112300004,4.350178645399998,5.499901542399996,4.524728604499998,5.201677318999999,6.3166709219999975,5.2958391339999995,5.5598753166999995,4.300364135799999,4.314574099999999,4.582123808099997,4.7547158299999985,3.8275848252999976,3.3834672625999986,3.9466011886,4.873704522399998,5.318191742999999,4.518296136199998,3.3139862865,3.768134875399999,5.659388007999997,4.1152804788,4.7719088756999986,5.609862935399998,6.041908578400002,5.1785293204,4.212035924899999,5.3905350379999994,3.342165409800001,3.7822697723,5.432353539999998,6.632164792999999,6.413457706699997,4.3567973064,6.117549397999995,3.9170119751,5.279302383399999,5.030971515800002,3.873400955300002,5.066390167200001,4.8062479554,6.6483018989999945,5.0680166295,3.7935662463999993,6.0810620694,3.840319703499997,5.816720546400001,5.6181802874,6.675417113100004,5.011406314999999,6.7988731717999995,4.351533279399999,4.6254802251,4.6189929174,4.642579452699999,6.497433470999996,5.622659049,5.922521729999998,4.2986890928999975,3.4910959105999977,4.073355933399999,5.9299373033999965,6.138606134399997,5.396862821999999,5.320174408799999,6.0941719504,3.3880061904000005,5.5328226560000004,4.259789386199999,9.656575414000006,4.134990027799999,6.8305828287,5.279751286999997,4.7528648342,3.8604008289999987,3.932240212700002,5.4014607109999995,5.0339656141,7.280876964,4.1386214285000005,4.014321712499999,3.805499089199998,5.667988681199998,3.6090453213,4.392327772599997,5.011694815399999,3.8709038702,6.024750215799997,4.340711348500001,5.8377908998,2.6316814120999994,3.3338454416000003,4.0083425516999975,3.680529448099999,5.384967701999998,3.585895497599997,4.1568295628,3.6591838709999984,3.940552107799999,4.1484266036,4.938351181899998,3.8369193394000014,4.0808761212,5.239690745400001,3.896367960199998,4.027161477199997,3.4191547977999983,3.3966844649999994,3.4752237100999985,4.852065926199999,3.6615466493,5.529205186199998,3.5850194028000013,4.920667049599997,4.518235913300001,5.8952161467999975,3.1489733953999983,4.700255286699997,4.8174745769,6.0598022064,5.593079161999996,4.557116193099996,4.543568883999999,5.8338249599999985,5.2629618464,5.220763505,4.038053454499999,5.477254710999998,3.5820237733999996,3.5813530586,5.707164227399996,4.807498243399998,5.384658170999999,3.5390115839999985,5.2583558623999975,5.950822590999997,3.2519434440999992,6.1398785634,5.116465409099996,5.069675019099997,4.490476790399999,4.447071029099999,5.6008012154,5.072346629599999,5.602141016399997,5.460533840399999,3.5048509904,4.725494726099999,4.328774199700001,5.6130143279999976,5.0866388307999975,5.502327781399997,4.593975490400001,4.4741262508,5.772430244399997,3.6874940123000006
PDE7B,3.755522244999999,4.6275281139999995,3.7047073214,5.211691447300002,5.917828075999999,4.144166655299998,4.0285332567999985,3.5313222641999986,4.2357649998,3.3604191642000014,4.7445549506,3.391721345799998,2.9928102988999985,4.334251448,4.6136524082999975,4.172087678600001,3.6550757757,3.2254798684999977,3.5924390229999985,5.0522965831999995,4.116972690999998,4.756471145699999,3.0339717412000002,5.394917208999998,3.219641509999999,3.773542989500001,3.6721246957,3.4935809199000003,4.359257184,3.5094835433,5.4085869508,6.446637287000004,3.3649540685000003,4.1213117505999985,5.418093679,3.1420185583000007,4.393741378699998,5.267988892000001,3.7927331670000015,4.0482079842999985,4.854717920199999,4.028860675000002,3.3394844268000003,3.2339397198999986,3.9115641473,4.419435836599998,3.6611467692000015,4.7186101089999966,3.1014879085,3.7153337397,3.3559847006999983,4.551231251199999,4.061699204600002,3.4482533655999985,3.6040432070999993,4.823843789999999,4.275196443399999,4.261326542199998,4.1599452462999995,3.5155359219,4.0543747933,4.144292583399998,5.275209492999998,3.5631719108999995,3.6478907152999986,3.5088345858999985,3.9879300741000003,3.912565404199999,4.1650799468000015,5.0202162484000015,4.238513412700002,4.001291738999998,3.3719559647999984,6.3796003249999975,4.665813609099997,3.9922831378,3.2017978716999997,3.9347538663000017,4.164209897099998,3.9347953833999987,4.2845231542,4.1316697301,4.1668647048,4.845519394999998,3.4405917014999985,4.616162504000001,3.3508322524,3.6959887698,4.095915507599999,5.164762979000001,4.093503152633334,3.8230840575,5.096995776400001,3.4116944371999995,3.303614733099999,3.6824777149000014,5.319282018299999,3.4902677922000014,3.5315421009,4.567538678999999,5.2294855940000025,3.7529248066,5.749991803700001,3.1838922513999983,3.7715608297000016,3.4297336902000017,4.938279800399999,3.425937305199998,3.2469877443999997,3.974262662599999,4.3280423168,3.893529001899999,2.8224921420999998,4.484974355599999,4.305021164999999,4.039634553,3.7506075720999985,3.958029239500001,4.0573840707,3.8706138956,3.8384063939999993,5.5425838689999996,5.520075664199999,4.506039317800002,3.8992654563999998,4.542565891000001,3.426275020800001,3.4449317822000016,3.4786153191000024,3.5763680649000005,5.67177662,3.4494093626999995,3.8818500206,3.311538966399999,3.586077406,3.3570548687,3.6614941579999982,4.1330477537000005,4.1738273607,3.4109005582,3.6303574808,3.606318626800001,3.403049875899998,3.5532668595000017,3.0119488407,3.7055721678999984,4.605591189199997,4.2732197422,3.6571395308,4.700907272699999,5.356012639399999,4.0322982128,3.5050517992000003,3.7242408857999982,3.5728934335999973,3.6115379788000017,5.164667673399999,5.2105961553999975,4.7102602426999995,3.8457373165999993
PEX26,3.2186123869999985,3.8464179604,3.9193396188999987,4.6915186694,4.259708707199998,4.7629914289999995,3.6702255822,3.0528366159999987,4.403937098399998,3.4159847081000003,4.706001118399999,3.5353376254000004,3.4779731755999985,4.762744757400003,4.385855170099998,3.9408453243000015,3.785790824599998,3.1407005549999987,3.1581529548000002,4.0602930829,3.7802694190000015,3.4387105086999994,2.9201914706,4.478020097999998,3.1058324060999984,3.4037250248000013,4.034293941000001,3.3246532666999995,4.367608257,3.5028132709999986,4.5020466194,6.4905203300000025,3.2671160594,4.345974564199999,5.391090639999999,3.0077204686000005,3.3943187517000015,4.91763161,3.917607499999999,3.790486270499997,2.9698229438,3.7880416417999982,3.793125565800002,3.095683289400001,3.5674222174000003,3.1864850468,2.9362271820999983,3.2062147303000015,2.9811008521999987,2.8103789534000008,3.7629663575000007,4.6059525913999995,4.381641347200001,3.1699891817,4.270909880200002,4.7071813644,3.7558908189999975,4.065241231399998,5.054113403000001,2.671146883499999,3.1828312711999995,2.9776027339000017,4.116050541399998,2.9082358790999985,2.9168370336000002,2.8564497625999987,3.8529931701,3.629153840699999,3.5981051044,4.348322975000001,4.221890847999998,4.0373804467999985,3.4853245076999997,4.443474856099999,3.2554061605999998,4.628200685999998,3.3101685809999983,4.3444703145,3.6842131723999985,3.243410653,2.8673175072000014,4.465835642999998,3.723292237399998,4.027471564800002,3.8117104490000013,4.095048673400002,3.6555995811,3.8201522281999987,3.5447050206000017,5.358081592999999,3.9930414625000012,3.540814831,4.3544636161,3.4687752934,2.7787674614,3.3283919499000008,4.322160628000002,2.6494651500999997,3.668718338199999,2.9484254807,4.784616095399998,3.4325701213999986,3.9103309914,3.2093594403,3.7099627300000013,3.2093779715999995,3.9828110512999984,3.4349666771999976,3.2103210525000008,3.4503486919,3.7223049803000015,3.210907308099998,3.6577939026,4.154541559000002,4.4413522343,4.358471033599998,3.4381414240999977,3.3168271744,3.6458144504000014,4.3166932242,3.426859955800001,4.6673936163999965,4.046567112399998,3.171878453700001,3.740540352000001,4.7001712848000015,3.8191626123,3.5874714146999995,3.6245324509,3.0970553997999986,4.625211836999998,3.8597756088,2.1716950605000003,3.466982797,3.340587868600002,3.6906799838999986,3.5096815295999995,3.2611590146,3.326463410799999,3.6983598542999983,3.3428966037,3.5126607427999987,4.452051694299999,3.3521487764999978,3.5452310718,3.7941359741,3.7896477175,3.7826734148,3.3924708842,4.919987575999999,4.4154140904000005,3.850358345599999,3.3231467034000017,3.4713428762,3.2103963598000003,3.6029627313,3.9967770803999993,5.186284662399999,4.003277506700002,4.139511176
