,Gene1,Gene2,ytest,ypredict
149,GNG3,DHX58,4.4573293,3.5630972194
150,GNG3,BICD2,1.8480870999999999,3.502793603400001
151,GNG3,DNAJC16,4.3234315,4.579212701399999
152,GNG3,EEF1E1,4.2804513,2.7141669446999996
153,GNG3,ACOT1,2.9074543,3.9987060467
154,GNG3,POLR3A,3.798366,3.937872631899997
155,GNG3,PLCXD1,2.9074543,3.4500902519999994
156,GNG3,AMER3,2.5701609,4.407368093399999
157,GNG3,SSTR4,5.184424400000001,4.815081866699998
158,GNG3,TGFB2,5.853779299999999,3.4597727553999995
159,GNG3,FLG,4.070208999999999,4.144549356999999
160,YWHAQ,SYN1,4.4409160000000005,4.498232896799999
161,YWHAQ,GABBR2,4.0279202000000005,4.2824287187999985
162,YWHAQ,KCNAB2,5.3708377,5.273473518000002
163,YWHAQ,PPFIA3,4.0279202000000005,5.176445126000002
164,YWHAQ,DNAJC5,4.4409160000000005,3.186649466999998
165,YWHAQ,NRXN1,4.966724,5.9475951
166,YWHAQ,CADPS,4.0279202000000005,4.636666717999998
167,YWHAQ,CAMK2A,8.321928,4.296264064
168,YWHAQ,RAB15,4.966724,5.083953308300002
169,YWHAQ,STXBP3,7.408639999999999,4.6491577384
170,YWHAQ,NLGN2,5.4409160000000005,5.096824420000001
171,YWHAQ,GRIA2,5.3708377,5.101973502299999
172,YWHAQ,PRKAR2B,4.7858753,4.730521895999998
173,YWHAQ,CHAT,4.0279202000000005,3.921770914200002
174,YWHAQ,CNTNAP1,4.7858753,4.599275111
175,YWHAQ,DPYSL3,4.7858753,5.388411233999998
176,YWHAQ,SNAP91,4.427919,5.391890031999997
177,YWHAQ,RTN4,5.915935500000001,5.297146843
178,YWHAQ,PPFIA1,6.721024000000001,4.645766789999997
179,YWHAQ,YWHAH,9.528379,9.619370631000006
180,YWHAQ,STX12,4.427919,4.795778160999999
181,YWHAQ,KCNA2,5.3708377,3.717999858799999
182,YWHAQ,GRIA4,5.3708377,5.048424111299999
183,YWHAQ,DLGAP3,4.0279202000000005,5.0156305793000024
184,YWHAQ,PTPRS,4.7249928,5.762485039999999
185,YWHAQ,EPHA4,4.7858753,4.89390467
186,YWHAQ,VAMP2,5.915935500000001,4.889065978799999
187,YWHAQ,PPFIA2,4.4409160000000005,5.337234990399997
188,YWHAQ,VPS45,4.0279202000000005,3.691641133
189,YWHAQ,WDR7,4.0279202000000005,4.950313669999996
190,YWHAQ,SYT2,4.834356,5.028926607
191,YWHAQ,DLG3,6.6819243,4.600085594999999
192,YWHAQ,GRM3,4.0279202000000005,4.244804878
193,YWHAQ,PPP3CC,9.528379,5.645106426999998
194,YWHAQ,OLFM1,4.9296107000000005,4.805173327999999
195,YWHAQ,CTTN,6.777607400000001,4.996107974999999
196,YWHAQ,ADD1,5.567040400000001,4.950935547000001
197,YWHAQ,MAPK8IP1,5.599462,4.930422316400001
198,YWHAQ,GABBR1,4.0279202000000005,5.036510636
199,YWHAQ,WASF1,5.567040400000001,4.785912237999998
200,YWHAQ,RBM7,2.3423599999999998,4.093346104800001
201,YWHAQ,OTUD5,1.9236118999999998,4.349281251299999
202,YWHAQ,B9D1,4.287771,5.153174846000001
203,YWHAQ,TUB,4.966724,4.219660257800002
204,YWHAQ,GALNT1,2.159369,5.244174117999997
205,YWHAQ,GAS6,5.915935500000001,4.184258973800002
206,YWHAQ,APOA1,5.355375,5.752414683099999
207,YWHAQ,PLEKHA4,1.6816832,3.3732033263999983
208,YWHAQ,TCTE1,1.5464824,4.473322679000001
209,YWHAQ,KRT72,3.2127068,4.467811817399999
210,YWHAQ,ZIC4,4.296604,2.9748334966999987
211,YWHAQ,RALB,5.2092279999999995,4.2894037721
212,YWHAQ,MCMBP,2.3313512999999997,5.531592510999998
213,YWHAQ,MAP3K13,4.0254707000000005,4.60310787
214,YWHAQ,GBP1,6.721024000000001,4.300282449699998
215,YWHAQ,POLR2J3,2.3947427,3.830581642
216,YWHAQ,PANK1,3.4915714,4.2081772277
217,YWHAQ,EIF3H,3.1823769,5.236416742999998
218,YWHAQ,SGMS1,5.599462,3.370286049999999
219,YWHAQ,HTATIP2,3.6599126,5.4835895169999995
220,YWHAQ,SPDEF,4.9296107000000005,4.8350488897999995
221,YWHAQ,ZXDB,2.4664366,4.185489249400001
222,YWHAQ,BRWD3,2.9981978,4.5041612851999995
223,YWHAQ,ITGA7,2.9981978,3.891076799
224,YWHAQ,WNT4,5.599462,5.277016384400001
225,YWHAQ,SH3BGRL,4.7858753,5.66119202
226,YWHAQ,SLC38A2,4.7249928,4.0950884520000015
227,YWHAQ,PCBP4,3.3888276,4.901767920599998
228,YWHAQ,OR6B1,1.6687248,2.1730838022999994
229,YWHAQ,DHX58,3.5688229,4.34163728775
230,YWHAQ,BICD2,4.3848977,4.702306301800002
231,YWHAQ,DNAJC16,2.2746223999999997,4.515620853000001
232,YWHAQ,EEF1E1,4.9296107000000005,4.1158795084
233,YWHAQ,ACOT1,1.9236118999999998,3.7372478177
234,YWHAQ,POLR3A,2.3947427,5.433905215999997
235,YWHAQ,PLCXD1,0.8884122,3.9484661935999994
236,YWHAQ,AMER3,2.5701609,5.134621077999998
237,YWHAQ,SSTR4,4.834356,5.069397163800001
238,YWHAQ,TGFB2,5.4409160000000005,3.6676261813999984
239,YWHAQ,FLG,3.2127068,5.470340845000001
240,RABAC1,SYN1,6.6214886,4.755103210700001
241,RABAC1,GABBR2,4.355375,5.499994190999996
242,RABAC1,KCNAB2,5.295128,3.3251780092
243,RABAC1,PPFIA3,5.295128,3.6993699897999988
244,RABAC1,DNAJC5,6.6214886,3.313712894899999
245,RABAC1,NRXN1,5.295128,4.212417322999998
246,RABAC1,CADPS,5.295128,5.316842642
247,RABAC1,CAMK2A,4.355375,5.0012186839999995
248,RABAC1,RAB15,6.6214886,3.7178549073999987
249,RABAC1,STXBP3,5.295128,5.399597204699998
250,RABAC1,NLGN2,5.295128,4.073102232499999
251,RABAC1,GRIA2,4.355375,5.331711897400001
252,RABAC1,PRKAR2B,4.355375,3.593966362700001
253,RABAC1,CHAT,5.295128,3.5148722757999984
254,RABAC1,CNTNAP1,5.295128,4.930917697299999
255,RABAC1,DPYSL3,6.5008984000000005,3.6367307726
256,RABAC1,SNAP91,6.6214886,4.231692483799999
257,RABAC1,RTN4,4.355375,6.246662703000001
258,RABAC1,PPFIA1,5.295128,5.300652533400003
259,RABAC1,YWHAH,5.295128,3.9188207749999986
260,RABAC1,STX12,6.6214886,5.3952195426
261,RABAC1,KCNA2,5.295128,4.890112683999999
262,RABAC1,GRIA4,4.355375,5.122982201999998
263,RABAC1,DLGAP3,4.355375,3.7604306589999994
264,RABAC1,PTPRS,6.6214886,5.460147019999999
265,RABAC1,EPHA4,5.295128,4.099334655
266,RABAC1,VAMP2,6.6214886,4.414629823199998
267,RABAC1,PPFIA2,5.295128,4.328354607999999
268,RABAC1,VPS45,6.6214886,5.298587046
269,RABAC1,WDR7,6.6214886,3.7742360235999994
270,RABAC1,SYT2,6.6214886,5.343985084299996
271,RABAC1,DLG3,6.6819243,3.3955256473999986
272,RABAC1,GRM3,5.295128,4.1746466812
273,RABAC1,PPP3CC,5.295128,3.153084957000001
274,RABAC1,OLFM1,4.0279202000000005,3.8187205709
275,RABAC1,CTTN,4.355375,4.570341375000001
276,RABAC1,ADD1,4.355375,4.535425912599999
277,RABAC1,MAPK8IP1,4.0279202000000005,4.196118705000001
278,RABAC1,GABBR1,5.295128,4.175068153300001
279,RABAC1,WASF1,4.355375,4.013596765200001
280,RABAC1,RBM7,0.81757253,4.222499994300001
281,RABAC1,OTUD5,0.99415094,4.5766490819999985
282,RABAC1,B9D1,1.0244004,4.127460158
283,RABAC1,TUB,1.7923673,4.1339261388
284,RABAC1,GALNT1,3.6224133999999997,4.0624481871
285,RABAC1,GAS6,4.278992,4.2992664577
286,RABAC1,APOA1,4.278992,4.3300298031
287,RABAC1,PLEKHA4,1.7923673,2.6607668369999997
288,RABAC1,TCTE1,0.7407275,2.8197371585999993
289,RABAC1,KRT72,2.3294618,3.5029568302
290,RABAC1,ZIC4,0.81757253,2.5884361109
291,RABAC1,RALB,2.3294618,5.043789723399999
292,RABAC1,MCMBP,1.7923673,4.1876648184
293,RABAC1,MAP3K13,3.4915714,4.6449386717999985
294,RABAC1,GBP1,3.6224133999999997,3.4249811706999993
295,RABAC1,POLR2J3,0.81757253,3.292505470899999
296,RABAC1,PANK1,3.4915714,4.025113182199999
297,RABAC1,EIF3H,2.3294618,4.049339897699999
298,RABAC1,SGMS1,3.6224133999999997,3.9699174072999996
299,RABAC1,HTATIP2,2.1098776000000004,4.9385179456
300,RABAC1,SPDEF,0.81757253,3.4442572985999984
301,RABAC1,ZXDB,0.81757253,3.516155732199999
302,RABAC1,BRWD3,0.81757253,4.413508612599999
303,RABAC1,ITGA7,1.8584037,3.6423074271999973
304,RABAC1,WNT4,3.6224133999999997,3.194832473900001
305,RABAC1,SH3BGRL,2.3294618,4.3386716601
306,RABAC1,SLC38A2,3.4814648999999998,4.2819500144
307,RABAC1,PCBP4,0.99415094,3.3460300729999988
308,RABAC1,OR6B1,1.8584037,2.0925421486
309,RABAC1,DHX58,0.7407275,3.4011210983999987
310,RABAC1,BICD2,3.6224133999999997,4.67327044
311,RABAC1,DNAJC16,1.8584037,3.785353660699998
312,RABAC1,EEF1E1,0.99415094,3.1555215181000005
313,RABAC1,ACOT1,0.99415094,3.1145060919999996
314,RABAC1,POLR3A,1.0244004,3.4665721624999986
315,RABAC1,PLCXD1,0.7407275,3.3648359387999993
316,RABAC1,AMER3,1.7923673,2.577755496799999
317,RABAC1,SSTR4,1.8584037,4.111435504699998
318,RABAC1,TGFB2,4.278992,3.4712440661000006
319,RABAC1,FLG,1.7923673,4.077133871
320,PPP3CB,SYN1,7.3833284,5.222111620000001
321,PPP3CB,GABBR2,4.7776074,6.324904230999998
322,PPP3CB,KCNAB2,4.5976415,4.5930136203
323,PPP3CB,PPFIA3,6.9434166,4.838640718
324,PPP3CB,DNAJC5,7.3833284,4.651490678400002
325,PPP3CB,NRXN1,8.473931,5.335267079999999
326,PPP3CB,CADPS,6.9434166,5.587686960000001
327,PPP3CB,CAMK2A,9.019364999999999,3.3712740608000007
328,PPP3CB,RAB15,5.632629,4.312913243999999
329,PPP3CB,STXBP3,7.0389943,3.4897851972999985
330,PPP3CB,NLGN2,8.395928,5.4812054209999985
331,PPP3CB,GRIA2,4.7776074,5.810102586999999
332,PPP3CB,PRKAR2B,7.0588937000000005,3.886726784400001
333,PPP3CB,CHAT,5.3677316,3.4295292594
334,PPP3CB,CNTNAP1,4.9046383,6.517551212300001
335,PPP3CB,DPYSL3,4.355375,3.449247420499998
336,PPP3CB,SNAP91,8.395928,6.790962428999999
337,PPP3CB,RTN4,7.3584538,5.199982491999998
338,PPP3CB,PPFIA1,5.3677316,3.4747648201000008
339,PPP3CB,YWHAH,6.721024000000001,5.4426405733
340,PPP3CB,STX12,4.0279202000000005,4.4643701736
341,PPP3CB,KCNA2,5.0144997,3.0504058110000005
342,PPP3CB,GRIA4,4.0279202000000005,5.581894785999999
343,PPP3CB,DLGAP3,5.7734914,4.7932345887
344,PPP3CB,PTPRS,7.3584538,4.470608090299996
345,PPP3CB,EPHA4,6.721024000000001,5.317311246999999
346,PPP3CB,VAMP2,6.9434166,6.330558934000001
347,PPP3CB,PPFIA2,7.3833284,5.153130289
348,PPP3CB,VPS45,4.407045,2.9941412494999997
349,PPP3CB,WDR7,4.4672675,5.960982030000001
350,PPP3CB,SYT2,8.395928,3.4581626417
351,PPP3CB,DLG3,7.141356,4.806968504
352,PPP3CB,GRM3,5.7734914,3.9080384283000016
353,PPP3CB,PPP3CC,11.906891,9.333210048
354,PPP3CB,OLFM1,7.3584538,4.0407635801
355,PPP3CB,CTTN,7.3584538,5.087411816
356,PPP3CB,ADD1,6.592194,4.904711161999999
357,PPP3CB,MAPK8IP1,6.745002700000001,5.3507954211
358,PPP3CB,GABBR1,4.0279202000000005,5.287500479
359,PPP3CB,WASF1,6.8889685,4.6830781672000015
360,PPP3CB,RBM7,2.4560916,3.587607519799999
361,PPP3CB,OTUD5,3.5958235,3.5714274822000003
362,PPP3CB,B9D1,4.806754,3.8657756244
363,PPP3CB,TUB,5.206451,4.263450798399999
364,PPP3CB,GALNT1,3.1314450000000003,5.050397192
365,PPP3CB,GAS6,7.2064509999999995,4.3502245681
366,PPP3CB,APOA1,7.334001,3.8450388322999998
367,PPP3CB,PLEKHA4,2.57687,4.254679291
368,PPP3CB,TCTE1,3.3856828,3.8781041788999975
369,PPP3CB,KRT72,4.355375,3.7949387866999986
370,PPP3CB,ZIC4,3.036526,4.254196719099998
371,PPP3CB,RALB,5.206451,3.5556995247000005
372,PPP3CB,MCMBP,2.4560916,4.943074070000001
373,PPP3CB,MAP3K13,7.3584538,3.864738241799998
374,PPP3CB,GBP1,6.4806256,5.2317466313
375,PPP3CB,POLR2J3,3.8461947,2.2368224523
376,PPP3CB,PANK1,3.8461947,4.744291763799997
377,PPP3CB,EIF3H,3.1314450000000003,3.8712192416666658
378,PPP3CB,SGMS1,4.1307864,3.979575555499999
379,PPP3CB,HTATIP2,4.806754,3.479611272199999
380,PPP3CB,SPDEF,4.0193653,4.487809268
381,PPP3CB,ZXDB,2.8564978,4.121841726000001
382,PPP3CB,BRWD3,4.2472515,3.5461480683999986
383,PPP3CB,ITGA7,4.2472515,4.721818426999999
384,PPP3CB,WNT4,7.00965,3.864011137300002
385,PPP3CB,SH3BGRL,3.4287275999999998,4.1999091058000015
386,PPP3CB,SLC38A2,7.141356,6.1864610330000005
387,PPP3CB,PCBP4,2.7889879,3.350277282699999
388,PPP3CB,OR6B1,3.7941904,3.0853622457999985
389,PPP3CB,DHX58,7.334001,3.014102388199999
390,PPP3CB,BICD2,3.245825,3.496447823599999
391,PPP3CB,DNAJC16,4.3234315,3.370862246899999
392,PPP3CB,EEF1E1,3.4287275999999998,4.833065599999998
393,PPP3CB,ACOT1,4.703298,4.0961931569
394,PPP3CB,POLR3A,3.9250379,4.9659877107999995
395,PPP3CB,PLCXD1,5.6935434,4.390921299499999
396,PPP3CB,AMER3,5.248679,5.253565660699999
397,PPP3CB,SSTR4,5.524915,4.999536793000001
398,PPP3CB,TGFB2,7.334001,3.5616631215
399,PPP3CB,FLG,4.7714376,3.877355578
400,LRRTM1,SYN1,5.802554,4.955099956999999
401,LRRTM1,GABBR2,5.897901999999999,5.1084797094
402,LRRTM1,KCNAB2,6.0892672999999995,5.585136736700001
403,LRRTM1,PPFIA3,6.721024000000001,5.0393939327999995
404,LRRTM1,DNAJC5,4.7776074,4.624176501200002
405,LRRTM1,NRXN1,10.643856,5.087414440999999
406,LRRTM1,CADPS,4.7776074,5.222571585999998
407,LRRTM1,CAMK2A,6.721024000000001,5.467397382399997
408,LRRTM1,RAB15,5.206451,4.8020000383
409,LRRTM1,STXBP3,5.355375,4.053803265600003
410,LRRTM1,NLGN2,10.058894,3.721167832299999
411,LRRTM1,GRIA2,8.614109,5.374054738000001
412,LRRTM1,PRKAR2B,5.7734914,4.0446559742
413,LRRTM1,CHAT,4.7776074,4.635927578599998
414,LRRTM1,CNTNAP1,5.6627645,5.651473902999999
415,LRRTM1,DPYSL3,6.845114,4.1837479763999985
416,LRRTM1,SNAP91,7.658963000000001,5.705615994399999
417,LRRTM1,RTN4,5.802554,4.673739869000002
418,LRRTM1,PPFIA1,4.813077,5.443063131
419,LRRTM1,YWHAH,6.721024000000001,4.8576577543
420,LRRTM1,STX12,4.966724,5.384245409799998
421,LRRTM1,KCNA2,6.9526944,4.5152089893
422,LRRTM1,GRIA4,5.897901999999999,4.8917461522000005
423,LRRTM1,DLGAP3,5.897901999999999,5.529849905
424,LRRTM1,PTPRS,10.643856,4.4544067073999996
425,LRRTM1,EPHA4,7.802554,4.4896770239000015
426,LRRTM1,VAMP2,7.802554,4.800017049300001
427,LRRTM1,PPFIA2,8.705256,6.634715104999998
428,LRRTM1,VPS45,4.355375,3.796429448199999
429,LRRTM1,WDR7,4.355375,5.663460559000002
430,LRRTM1,SYT2,5.206451,3.4322414341000007
431,LRRTM1,DLG3,9.274622,5.784694819999999
432,LRRTM1,GRM3,7.3584538,5.006526803999997
433,LRRTM1,PPP3CC,6.599462,3.2741969893000014
434,LRRTM1,OLFM1,6.845114,3.8572168814000003
435,LRRTM1,CTTN,6.906890400000001,4.259166484000002
436,LRRTM1,ADD1,5.802554,3.429854038699999
437,LRRTM1,MAPK8IP1,6.845114,4.621455988400002
438,LRRTM1,GABBR1,8.019364999999999,5.6582646324
439,LRRTM1,WASF1,5.794190400000001,5.0990003332999985
440,LRRTM1,RBM7,1.6651458,3.7122426247999996
441,LRRTM1,OTUD5,2.647618,4.046217336199998
442,LRRTM1,B9D1,4.524915,3.9341520150000004
443,LRRTM1,TUB,5.206451,4.163244154799998
444,LRRTM1,GALNT1,3.3355172,3.9608145210000005
445,LRRTM1,GAS6,5.355375,3.6380366186000015
446,LRRTM1,APOA1,5.794190400000001,3.9929680188000005
447,LRRTM1,PLEKHA4,1.7923673,4.1271059514
448,LRRTM1,TCTE1,3.1981516,3.9113306647000017
449,LRRTM1,KRT72,2.5331554,3.677850198799999
450,LRRTM1,ZIC4,3.036526,2.8075213321000003
451,LRRTM1,RALB,6.658963000000001,3.7930600227999993
452,LRRTM1,MCMBP,2.3313512999999997,3.776740031599999
453,LRRTM1,MAP3K13,5.198151599999999,3.5976914722000015
454,LRRTM1,GBP1,5.355375,4.015488760299999
455,LRRTM1,POLR2J3,1.2251251,3.43169085
456,LRRTM1,PANK1,1.7624872999999999,3.8329592231000023
457,LRRTM1,EIF3H,2.6906297,3.301358860000001
458,LRRTM1,SGMS1,3.5528617,3.8730405641000014
459,LRRTM1,HTATIP2,3.2615924,3.6449170242000006
460,LRRTM1,SPDEF,3.8526933,3.668488696199999
461,LRRTM1,ZXDB,1.6651458,4.028492277599998
462,LRRTM1,BRWD3,2.9981978,4.001741118000001
463,LRRTM1,ITGA7,3.5528617,3.683144960999999
464,LRRTM1,WNT4,5.2175913000000005,5.162922256799999
465,LRRTM1,SH3BGRL,3.4287275999999998,3.404414410000001
466,LRRTM1,SLC38A2,4.9880276,3.9232410860999987
467,LRRTM1,PCBP4,2.8402631,2.7953709827999997
468,LRRTM1,OR6B1,1.8584037,2.054520533281818
469,LRRTM1,DHX58,3.4949559999999997,3.6682776222000006
470,LRRTM1,BICD2,3.936497,3.8322594799999994
471,LRRTM1,DNAJC16,2.2746223999999997,4.345442111699999
472,LRRTM1,EEF1E1,3.8526933,3.3290242049
473,LRRTM1,ACOT1,0.99415094,3.9467932247000004
474,LRRTM1,POLR3A,3.4949559999999997,4.392892175800001
475,LRRTM1,PLCXD1,0.8381122999999999,3.4121324422999995
476,LRRTM1,AMER3,3.5493386,4.213310228400001
477,LRRTM1,SSTR4,3.5528617,4.304312797
478,LRRTM1,TGFB2,5.203679,3.4122037485999983
479,LRRTM1,FLG,5.203679,4.382741818000002
480,ACTB,SYN1,7.871267,4.687282770799999
481,ACTB,GABBR2,4.966724,5.790297892999999
482,ACTB,KCNAB2,7.321928,5.155784691000003
483,ACTB,PPFIA3,6.7612133000000005,3.7208071907000004
484,ACTB,DNAJC5,6.6363616,4.660062349999999
